show_id,type,$=TRIM(PROPER(C2))$,director,cast,country,date_added,release_year,rating,genres,language,description,popularity,vote_count,vote_average,budget,revenue,Data_Quality_Notes
54694,Movie,Pony Excess,Thaddeus D. Matula,"Eric Dickerson, Skip Bayless, Patrick Duffy",United States of America,2010-12-11,2010,7.2,Documentary,en,"From 1981-1984, a small private school in Dallas owned the best record in college football. The Mustangs of Southern Methodist University were riding high on the backs of the vaunted ""Pony Express"" backfield. But as the middle of the decade approached, the program was coming apart at the seams. Wins became the only thing that mattered as the University increasingly ceded power of the football program to the city's oil barons and real estate tycoons and flagrant and frequent NCAA violations became the norm. In 1987, the school and the sport were rocked, as the NCAA meted out ""the death penalty"" on a college football program for the first and only time in its history. SMU would be without football for two years, and the fan base would be without an identity for 20 more until the win in the 2009 Hawaii Bowl. This is the story of Dallas in the 1980's and the greed, power, and corruption that spilled from the oil fields onto the football field and all the way to the Governor's Mansion.",3.871,20,7.2,0,0,
111039,Movie,Second Chances,Jean-Claude Lord,"Melissa George, Ellen Dubin, Quinn Lord, Robert Crooks, Catherine Bérubé",Canada,2010-05-06,2010,4.6,"TV Movie, Thriller, Crime, Mystery",en,A college professor is pursued by a stalker two years after her actions led to a young woman's death.,3.863,17,4.6,0,0,
58884,Movie,Sympathy for Delicious,Mark Ruffalo,"Christopher Thornton, Mark Ruffalo, Juliette Lewis, Orlando Bloom, Laura Linney",United States of America,2010-04-09,2010,5.838,Drama,en,A newly paralyzed DJ gets more than he bargained for when he seeks out the world of faith healing.,3.86,34,5.838,0,13826,
12445,Movie,Harry Potter and the Deathly Hallows: Part 2,David Yates,"Daniel Radcliffe, Emma Watson, Rupert Grint, Ralph Fiennes, Alan Rickman","United Kingdom, United States of America",2011-07-12,2011,8.089,"Fantasy, Adventure",en,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",115.252,20842,8.089,125000000,1341511219,
1865,Movie,Pirates of the Caribbean: On Stranger Tides,Rob Marshall,"Johnny Depp, Penélope Cruz, Geoffrey Rush, Ian McShane, Kevin McNally","United Kingdom, United States of America",2011-05-15,2011,6.556,"Adventure, Action, Fantasy",en,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love — or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",102.748,14166,6.556,379000000,1046721266,
82023,Movie,Hotel Desire,Sergej Moya,"Saralisa Volm, Clemens Schick, Jan-Gregor Kremp, Herbert Knaup, Palina Rojinski",Germany,2011-12-07,2011,6,"Drama, Romance",de,"Antonia is a single mother who works as a hotel maid in Berlin. A normal hot summer day takes a dramatic turn when she crosses paths with a particular guest of the hotel, famous blind portrait painter Julius Pass.",97.948,117,6,230758,0,
118249,Movie,Thriller Night,"Gary Trousdale, Sean Bishop","Michael Gough, Dean Edwards, Holly Fields, André Sogliuzzo, Cody Cameron",United States of America,2011-09-13,2011,6.9,"Animation, Music, Horror, Comedy",en,"A Shrek parody of Michael Jackson's Thriller song and music video, with Donkey singing.",95.291,98,6.9,0,0,
50619,Movie,The Twilight Saga: Breaking Dawn - Part 1,Bill Condon,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Billy Burke, Peter Facinelli",United States of America,2011-11-16,2011,6.196,"Adventure, Fantasy, Romance",en,The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.,89.456,8840,6.196,110000000,712171856,
49013,Movie,Cars 2,John Lasseter,"Larry the Cable Guy, Owen Wilson, Michael Caine, Emily Mortimer, Eddie Izzard",United States of America,2011-06-11,2011,6.136,"Animation, Family, Adventure, Comedy",en,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,85.5,7901,6.136,200000000,559852396,
1771,Movie,Captain America: The First Avenger,Joe Johnston,"Chris Evans, Hayley Atwell, Sebastian Stan, Tommy Lee Jones, Hugo Weaving",United States of America,2011-07-22,2011,7,"Action, Adventure, Science Fiction",en,"During World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",83.313,21654,7,140000000,370569774,
10195,Movie,Thor,Kenneth Branagh,"Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins, Stellan Skarsgård",United States of America,2011-04-21,2011,6.8,"Adventure, Fantasy, Action",en,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",76.373,21353,6.8,150000000,449326618,
39254,Movie,Real Steel,Shawn Levy,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Kevin Durand, Anthony Mackie","United States of America, India",2011-09-28,2011,7.046,"Action, Science Fiction, Drama",en,"Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.",73.536,8478,7.046,110000000,299300000,
77338,Movie,The Intouchables,"Olivier Nakache, Éric Toledano","François Cluzet, Omar Sy, Dominique Henry, Anne Le Ny, Clotilde Mollet",France,2011-11-02,2011,8.273,"Drama, Comedy",fr,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,72.092,17454,8.273,13000000,426590315,
45243,Movie,The Hangover Part II,Todd Phillips,"Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha, Ken Jeong",United States of America,2011-05-25,2011,6.5,Comedy,en,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",71.647,10603,6.5,80000000,586764305,
44896,Movie,Rango,Gore Verbinski,"Johnny Depp, Isla Fisher, Ned Beatty, Bill Nighy, Abigail Breslin","United Kingdom, United States of America",2011-03-02,2011,6.867,"Animation, Comedy, Family, Western, Adventure",en,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",68.597,6597,6.867,135000000,245700000,
417859,Movie,Puss in Boots,Chris Miller,"Antonio Banderas, Salma Hayek Pinault, Zach Galifianakis, Billy Bob Thornton, Amy Sedaris",United States of America,2011-10-27,2011,6.569,"Animation, Family, Fantasy, Adventure, Comedy",en,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",68.45,4136,6.569,130000000,554987477,
50014,Movie,The Help,Tate Taylor,"Emma Stone, Viola Davis, Bryce Dallas Howard, Octavia Spencer, Jessica Chastain",United States of America,2011-08-09,2011,8.2,Drama,en,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",65.007,8431,8.2,25000000,216600000,
56292,Movie,Mission: Impossible - Ghost Protocol,Brad Bird,"Tom Cruise, Paula Patton, Simon Pegg, Jeremy Renner, Michael Nyqvist",United States of America,2011-12-07,2011,7.093,"Action, Thriller, Adventure",en,"Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.",63.143,9994,7.093,145000000,694713380,
49444,Movie,Kung Fu Panda 2,Jennifer Yuh Nelson,"Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman, Jackie Chan",United States of America,2011-05-25,2011,7,"Animation, Family, Comedy",en,"Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.",59.677,7311,7,150000000,665692281,
50546,Movie,Just Go with It,Dennis Dugan,"Adam Sandler, Jennifer Aniston, Brooklyn Decker, Nicole Kidman, Nick Swardson",United States of America,2011-02-10,2011,6.7,"Comedy, Romance",en,"While romancing Palmer, a much younger schoolteacher, plastic surgeon Danny Maccabee enlists his loyal assistant Katherine to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, Katherine's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.",57.87,5771,6.7,80000000,214945591,
46195,Movie,Rio,Carlos Saldanha,"Jesse Eisenberg, Anne Hathaway, Leslie Mann, Jane Lynch, will.i.am",United States of America,2011-04-03,2011,6.7,"Animation, Adventure, Comedy, Family",en,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.",57.399,6748,6.7,90000000,483866772,
27582,Movie,The Mechanic,Simon West,"Jason Statham, Ben Foster, Donald Sutherland, Mini Anden, Tony Goldwyn",United States of America,2011-01-13,2011,6.518,"Action, Thriller, Crime",en,"Arthur Bishop is a 'mechanic' - an elite assassin with a strict code requiring professional perfection and total detachment. One of an elite group of assassins, Bishop may be the best in the business - with a unique talent for cleanly eliminating targets. When Harry McKenna, his close friend and mentor, is murdered, Harry's son comes to him with vengeance in his heart and a desire to learn Bishop's trade, signaling the birth of a deadly partnership.",56.226,3298,6.518,40000000,51070807,
41446,Movie,Scream 4,Wes Craven,"David Arquette, Neve Campbell, Courteney Cox, Emma Roberts, Hayden Panettiere",United States of America,2011-04-13,2011,6.5,"Horror, Mystery",en,"Ten years have passed, and Sidney Prescott has put herself back together thanks to her writing. However, her return to Woodsboro sparks the return of the Ghostface Killer.",55.374,3802,6.5,40000000,97231420,
49018,Movie,Insidious,James Wan,"Patrick Wilson, Rose Byrne, Lin Shaye, Ty Simpkins, Barbara Hershey","Canada, United States of America",2011-03-31,2011,6.939,"Horror, Thriller",en,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",52.249,6859,6.939,1500000,100106454,
63311,Movie,The Skin I Live In,Pedro Almodóvar,"Antonio Banderas, Elena Anaya, Marisa Paredes, Jan Cornet, Roberto Álamo",Spain,2011-08-17,2011,7.5,"Drama, Horror, Mystery, Thriller",es,A brilliant plastic surgeon creates a synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.,49.854,4267,7.5,13000000,33750478,
62835,Movie,Colombiana,Olivier Megaton,"Zoe Saldaña, Cliff Curtis, Callum Blue, Michael Vartan, Lennie James",France,2011-07-27,2011,6.634,"Action, Thriller, Crime, Drama",en,"After witnessing her parents’ murder as a child in Bogota, Cataleya Restrepo grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.",49.214,2643,6.634,40000000,71508440,
